time_ms,state,num_sats,pdop,lat,lon,alt_m,h_acc,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure_alt,alt_rate,max_alt,max_speed,voltage,current,soc,roll,pitch,yaw,speed,launch,vel_apo,alt_apo,landed,rssi,snr,next_ch,rx_freq_mhz,seq,gap,event
197459,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.3,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-99,97.0,-93.4,85.7,116.0,0.0,0,0,0,0,-76,13.8,255,915.000,315,0,
198027,PRELAUNCH,14,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.40,-0.50,0.3,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-94,97.0,-93.2,85.8,116.1,0.0,0,0,0,0,-77,13.5,255,915.000,316,0,
198584,PRELAUNCH,14,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-102,97.0,-93.1,85.7,115.9,0.0,0,0,0,0,-70,12.5,255,915.000,317,0,
199130,PRELAUNCH,15,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.40,-0.50,0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-95,97.0,-93.1,85.6,115.8,0.0,0,0,0,0,-67,12.2,255,915.000,318,0,
199697,PRELAUNCH,12,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.40,-0.50,0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-93.0,85.7,115.8,0.0,0,0,0,0,-64,12.5,255,915.000,319,0,
200236,PRELAUNCH,13,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-102,97.0,-92.9,85.7,115.6,0.0,0,0,0,0,-71,14.2,255,915.000,320,0,
200721,PRELAUNCH,13,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.40,-0.50,-0.3,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-96,97.0,-92.8,85.8,115.5,0.0,0,0,0,0,-85,11.2,255,915.000,321,0,
201221,PRELAUNCH,13,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.50,-0.40,0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-92,97.0,-92.8,85.8,115.6,0.0,0,0,0,0,-70,12.5,255,915.000,322,0,
201731,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.60,-0.3,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-101,97.0,-92.9,85.8,115.6,0.0,0,0,0,0,-68,14.2,255,915.000,323,0,
202276,PRELAUNCH,15,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,-0.3,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-92.8,85.8,115.5,0.0,0,0,0,0,-64,14.8,255,915.000,324,0,
202810,PRELAUNCH,15,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-95,97.0,-92.8,85.7,115.7,0.0,0,0,0,0,-64,13.2,255,915.000,325,0,
203345,PRELAUNCH,14,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,-0.3,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-109,97.0,-92.9,85.7,115.7,0.0,0,0,0,0,-63,12.8,255,915.000,326,0,
203853,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.50,-0.50,-0.7,0.2,0.0,0.0,0.0,0.0,1.0,8.34,-101,97.0,-92.9,85.8,115.7,0.0,0,0,0,0,-79,11.8,255,915.000,327,0,
204387,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,-0.3,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-92.9,85.7,115.6,0.0,0,0,0,0,-76,12.2,255,915.000,328,0,
204912,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-95,97.0,-92.9,85.7,115.5,0.0,0,0,0,0,-80,13.0,255,915.000,329,0,
205434,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-92,97.0,-92.8,85.7,115.5,0.0,0,0,0,0,-67,14.0,255,915.000,330,0,
206061,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-105,97.0,-92.8,85.8,115.5,0.0,0,0,0,0,-73,12.5,255,915.000,331,0,
206585,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.50,-0.50,-0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-96,97.0,-92.9,85.8,115.5,0.0,0,0,0,0,-86,12.8,255,915.000,332,0,
207104,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,0.3,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-92.9,85.8,115.5,0.0,0,0,0,0,-78,13.2,255,915.000,333,0,
207640,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-101,97.0,-92.9,85.7,115.5,0.0,0,0,0,0,-72,13.2,255,915.000,334,0,
208163,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-96,97.0,-92.8,85.8,115.3,0.0,0,0,0,0,-68,14.2,255,915.000,335,0,
208674,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.60,0.1,-0.1,-0.1,0.0,1.0,0.0,1.0,8.34,-92,97.0,-93.0,85.8,115.3,0.0,0,0,0,0,-74,13.0,255,915.000,336,0,
209254,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.50,-0.3,-0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-97,97.0,-93.1,85.7,115.3,0.0,0,0,0,0,-73,12.2,255,915.000,337,0,
209835,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.60,0.1,-0.1,0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-93.2,85.8,115.4,0.0,0,0,0,0,-81,12.2,255,915.000,338,0,
210345,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.40,-0.60,0.4,-0.1,0.1,0.0,0.0,0.0,1.0,8.34,-92,97.0,-93.2,85.8,115.3,0.0,0,0,0,0,-73,12.5,255,915.000,339,0,
210960,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.30,-0.40,0.6,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-95,97.0,-93.5,85.7,115.5,0.0,0,0,0,0,-70,12.8,255,915.000,340,0,
211576,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.60,-0.50,0.7,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-101,97.0,-93.6,85.8,115.5,0.0,0,0,0,0,-69,12.8,255,915.000,341,0,
212108,PRELAUNCH,16,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.50,-0.40,-0.3,0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-95,97.0,-93.6,85.8,115.4,0.0,0,0,0,0,-74,13.5,255,915.000,342,0,
212618,PRELAUNCH,15,1.0,40.1630829,-74.0806563,28.6,0.0,9.70,-0.50,-0.50,-0.5,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-93.4,85.8,115.7,0.0,0,0,0,0,-74,14.2,255,915.000,343,0,
213132,PRELAUNCH,15,1.0,40.1630773,-74.0806595,29.3,0.0,9.70,-0.40,-0.40,-0.3,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-93.4,85.8,115.9,0.0,0,0,0,0,-70,12.8,255,915.000,344,0,
213701,PRELAUNCH,15,1.0,40.1630773,-74.0806595,29.3,0.0,9.80,-0.50,-0.60,0.5,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-92,97.0,-93.3,85.8,115.5,0.0,0,0,0,0,-79,12.2,255,915.000,345,0,
214282,PRELAUNCH,15,1.0,40.1630773,-74.0806595,29.3,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-93.3,85.8,115.5,0.0,0,0,0,0,-70,12.8,255,915.000,346,0,
214861,PRELAUNCH,15,1.0,40.1630773,-74.0806595,29.3,0.0,9.70,-0.50,-0.50,-0.9,0.3,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-93.2,85.7,115.8,0.0,0,0,0,0,-69,12.2,255,915.000,347,0,
215350,PRELAUNCH,15,1.0,40.1630773,-74.0806595,29.3,0.0,9.70,-0.40,-0.50,0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-101,97.0,-93.1,85.7,115.5,0.0,0,0,0,0,-67,14.2,255,915.000,348,0,
215872,PRELAUNCH,15,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.40,-0.40,-0.1,-0.1,0.1,0.0,0.0,0.0,1.0,8.34,-100,97.0,-93.0,85.7,115.5,0.0,0,0,0,0,-64,14.0,255,915.000,349,0,
216403,PRELAUNCH,15,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.30,-0.50,-0.1,0.4,-0.2,0.0,0.0,0.0,1.0,8.34,-96,97.0,-93.0,85.8,115.4,0.0,0,0,0,0,-64,13.5,255,915.000,350,0,
216928,PRELAUNCH,15,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.40,-0.30,-0.6,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-97,97.0,-93.1,85.7,115.5,0.0,0,0,0,0,-76,12.8,255,915.000,351,0,
217463,PRELAUNCH,15,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.30,-0.40,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-95,97.0,-92.6,85.7,115.5,0.0,0,0,0,0,-66,12.2,255,915.000,352,0,
218002,PRELAUNCH,15,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.40,-0.60,-0.4,-0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-92.6,85.7,115.3,0.0,0,0,0,0,-80,12.2,255,915.000,353,0,
218507,PRELAUNCH,15,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.50,-0.50,0.3,0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-96,97.0,-92.3,85.8,115.1,0.0,0,0,0,0,-70,13.5,255,915.000,354,0,
219018,PRELAUNCH,14,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-105,97.0,-92.3,85.8,115.1,0.0,0,0,0,0,-80,12.2,255,915.000,355,0,
219541,PRELAUNCH,16,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.40,-0.50,0.4,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-92,97.0,-92.3,85.7,115.1,0.0,0,0,0,0,-77,13.5,255,915.000,356,0,
220098,PRELAUNCH,16,1.0,40.1630842,-74.0806595,30.0,0.0,9.70,-0.40,-0.60,0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-105,97.0,-92.1,85.8,114.9,0.0,0,0,0,0,-77,13.2,255,915.000,357,0,
221160,PRELAUNCH,15,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.40,-0.60,-0.4,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-96,97.0,-91.9,85.8,114.8,0.0,0,0,0,0,-77,13.2,255,915.000,359,1,
221674,PRELAUNCH,15,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.40,-0.50,-0.3,-0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-92.1,85.7,114.9,0.0,0,0,0,0,-64,13.5,255,915.000,360,0,
222246,PRELAUNCH,13,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.50,-0.60,-0.3,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-92.0,85.8,114.8,0.0,0,0,0,0,-57,13.2,255,915.000,361,0,
222745,PRELAUNCH,16,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.30,-0.60,-0.3,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-92.2,85.7,114.9,0.0,0,0,0,0,-64,13.2,255,915.000,362,0,
223302,PRELAUNCH,15,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.60,-0.60,-0.3,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-92.2,85.7,114.8,0.0,0,0,0,0,-65,13.0,255,915.000,363,0,
223813,PRELAUNCH,15,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.50,-0.50,0.3,-0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-102,97.0,-92.3,85.8,115.0,0.0,0,0,0,0,-57,14.2,255,915.000,364,0,
224370,PRELAUNCH,15,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.40,-0.50,-0.5,0.3,-0.2,0.0,0.0,0.0,1.0,8.34,-96,97.0,-92.3,85.8,115.0,0.0,0,0,0,0,-59,12.5,255,915.000,365,0,
224857,PRELAUNCH,15,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.30,-0.40,-0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-96,97.0,-92.4,85.7,115.0,0.0,0,0,0,0,-58,13.5,255,915.000,366,0,
225392,PRELAUNCH,16,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.40,-0.50,0.1,-0.4,0.2,0.0,0.0,0.0,1.0,8.34,-100,97.0,-92.0,85.7,115.0,0.0,0,0,0,0,-54,13.5,255,915.000,367,0,
226030,PRELAUNCH,15,1.0,40.1630757,-74.0806483,29.5,0.0,9.70,-0.30,-0.50,-0.2,0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-97,97.0,-92.2,85.8,114.8,0.0,0,0,0,0,-54,13.8,255,915.000,368,0,
226550,PRELAUNCH,16,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.40,-0.50,0.3,-0.3,-0.2,0.0,0.0,0.0,1.0,8.34,-101,97.0,-92.4,85.8,114.9,0.0,0,0,0,0,-55,12.8,255,915.000,369,0,
227133,PRELAUNCH,14,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.50,-0.50,0.3,-0.1,0.1,0.0,0.0,0.0,1.0,8.34,-94,97.0,-92.1,85.7,114.8,0.0,0,0,0,0,-56,12.5,255,915.000,370,0,
227702,PRELAUNCH,15,1.0,40.1630813,-74.0806450,28.8,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.2,0.0,0.0,0.0,1.0,8.34,-99,97.0,-92.1,85.8,114.8,0.0,0,0,0,0,-59,12.2,255,915.000,371,0,
228226,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-102,97.0,-92.2,85.7,114.9,0.0,0,0,0,0,-59,12.8,255,915.000,372,0,
228805,PRELAUNCH,15,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-102,97.0,-91.8,85.8,114.9,0.0,0,0,0,0,-59,12.8,255,915.000,373,0,
229351,PRELAUNCH,15,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-101,97.0,-91.9,85.7,114.6,0.0,0,0,0,0,-59,12.8,255,915.000,374,0,
229909,PRELAUNCH,17,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,-0.3,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-94,97.0,-91.8,85.8,114.6,0.0,0,0,0,0,-57,12.5,255,915.000,375,0,
230442,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.2,-0.3,0.0,0.0,0.0,0.0,1.0,8.34,-99,97.0,-91.8,85.7,114.6,0.0,0,0,0,0,-57,14.2,255,915.000,376,0,
231093,PRELAUNCH,17,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,-0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-91.8,85.8,114.6,0.0,0,0,0,0,-59,12.5,255,915.000,377,0,
231704,PRELAUNCH,15,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-99,97.0,-91.7,85.8,114.7,0.0,0,0,0,0,-59,12.5,255,915.000,378,0,
232288,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-91.6,85.8,114.6,0.0,0,0,0,0,-59,12.5,255,915.000,379,0,
232808,PRELAUNCH,13,2.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-91.6,85.7,114.4,0.0,0,0,0,0,-59,12.8,255,915.000,380,0,
233335,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-101,97.0,-91.6,85.7,114.4,0.0,0,0,0,0,-56,12.8,255,915.000,381,0,
233899,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-91.7,85.7,114.4,0.0,0,0,0,0,-57,13.0,255,915.000,382,0,
234402,PRELAUNCH,17,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,-0.2,-0.2,0.0,0.0,0.0,0.0,1.0,8.34,-91,97.0,-91.6,85.7,114.6,0.0,0,0,0,0,-57,14.0,255,915.000,383,0,
234947,PRELAUNCH,14,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.60,-0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-101,97.0,-91.7,85.8,114.5,0.0,0,0,0,0,-55,12.5,255,915.000,384,0,
235493,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.50,-0.60,-0.4,0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-95,97.0,-91.7,85.8,114.4,0.0,0,0,0,0,-57,13.5,255,915.000,385,0,
236027,PRELAUNCH,14,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-100,97.0,-91.8,85.7,114.6,0.0,0,0,0,0,-60,13.5,255,915.000,386,0,
236561,PRELAUNCH,15,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.2,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-106,97.0,-91.8,85.8,114.5,0.0,0,0,0,0,-61,13.5,255,915.000,387,0,
237083,PRELAUNCH,14,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-105,97.0,-91.7,85.8,114.7,0.0,0,0,0,0,-73,12.8,255,915.000,388,0,
237629,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.2,0.0,0.0,0.0,1.0,8.34,-94,97.0,-91.7,85.8,114.4,0.0,0,0,0,0,-68,13.8,255,915.000,389,0,
238198,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,-0.3,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-102,97.0,-91.5,85.7,114.4,0.0,0,0,0,0,-65,14.0,255,915.000,390,0,
238741,PRELAUNCH,16,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.34,-101,97.0,-91.6,85.7,114.6,0.0,0,0,0,0,-65,12.8,255,915.000,391,0,
239265,PRELAUNCH,15,1.0,40.1630744,-74.0806450,28.2,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-91.6,85.7,114.4,0.0,0,0,0,0,-72,13.5,255,915.000,392,0,
239858,PRELAUNCH,16,1.0,40.1630675,-74.0806450,27.5,0.0,9.70,-0.40,-0.50,-0.3,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-91.5,85.7,114.4,0.0,0,0,0,0,-68,13.2,255,915.000,393,0,
240438,PRELAUNCH,17,1.0,40.1630675,-74.0806450,27.5,0.0,9.70,-0.40,-0.50,0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.34,-97,97.0,-91.5,85.7,114.4,0.0,0,0,0,0,-69,12.5,255,915.000,394,0,
240961,PRELAUNCH,16,1.0,40.1630675,-74.0806450,27.5,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-100,97.0,-91.5,85.7,114.4,0.0,0,0,0,0,-64,13.0,255,915.000,395,0,
241515,PRELAUNCH,17,1.0,40.1630675,-74.0806450,27.5,0.0,9.70,-0.40,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-91.5,85.7,114.4,0.0,0,0,0,0,-69,12.5,255,915.000,396,0,
242029,PRELAUNCH,16,1.0,40.1630675,-74.0806450,27.5,0.0,9.70,-0.40,-0.50,0.3,-0.3,-0.1,0.0,0.0,0.0,1.0,8.34,-95,97.0,-91.5,85.7,114.3,0.0,0,0,0,0,-69,12.2,255,915.000,397,0,
242691,PRELAUNCH,17,1.0,40.1630675,-74.0806450,27.5,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-94,97.0,-91.5,85.7,114.2,0.0,0,0,0,0,-79,12.5,255,915.000,398,0,
243187,PRELAUNCH,16,1.0,40.1630675,-74.0806450,27.5,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-101,97.0,-91.5,85.7,114.3,0.0,0,0,0,0,-65,13.8,255,915.000,399,0,
243748,PRELAUNCH,17,1.0,40.1630691,-74.0806563,27.3,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-91.5,85.8,114.4,0.0,0,0,0,0,-68,13.5,255,915.000,400,0,
244293,PRELAUNCH,17,1.0,40.1630691,-74.0806563,27.3,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-110,97.0,-91.3,85.8,114.2,0.0,0,0,0,0,-67,12.5,255,915.000,401,0,
244850,PRELAUNCH,17,1.0,40.1630691,-74.0806563,27.3,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-91.3,85.7,114.1,0.0,0,0,0,0,-83,13.0,255,915.000,402,0,
245518,PRELAUNCH,17,1.0,40.1630691,-74.0806563,27.3,0.0,9.70,-0.40,-0.50,0.3,-0.2,-0.2,0.0,0.0,0.0,1.0,8.34,-100,97.0,-91.3,85.8,114.3,0.0,0,0,0,0,-66,12.5,255,915.000,403,0,
246019,PRELAUNCH,17,1.0,40.1630691,-74.0806563,27.3,0.0,9.70,-0.40,-0.50,0.2,-0.2,-0.1,0.0,0.0,0.0,1.0,8.34,-99,97.0,-91.4,85.8,114.4,0.0,0,0,0,0,-70,12.5,255,915.000,404,0,
246511,PRELAUNCH,16,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-105,97.0,-91.4,85.8,114.3,0.0,0,0,0,0,-80,13.8,255,915.000,405,0,
247033,PRELAUNCH,17,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.34,-97,97.0,-91.6,85.8,114.3,0.0,0,0,0,0,-75,13.0,255,915.000,406,0,
247532,PRELAUNCH,16,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,-0.3,-0.1,0.0,0.0,0.0,0.0,1.0,8.31,-91,97.0,-91.5,85.7,114.2,0.0,0,0,0,0,-85,13.5,255,915.000,407,0,
248031,PRELAUNCH,16,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-99,97.0,-91.6,85.7,114.3,0.0,0,0,0,0,-69,13.0,255,915.000,408,0,
248589,PRELAUNCH,17,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,-0.2,0.0,-0.1,0.0,0.0,0.0,1.0,8.34,-104,97.0,-91.5,85.8,114.3,0.0,0,0,0,0,-73,12.2,255,915.000,409,0,
249124,PRELAUNCH,17,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,0.0,-0.2,-0.2,0.0,0.0,0.0,1.0,8.31,-97,97.0,-91.6,85.7,114.4,0.0,0,0,0,0,-69,12.5,255,915.000,410,0,
249645,PRELAUNCH,17,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,-0.1,0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-101,97.0,-91.5,85.7,114.3,0.0,0,0,0,0,-68,14.5,255,915.000,411,0,
250226,PRELAUNCH,17,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.31,-99,97.0,-91.4,85.8,114.3,0.0,0,0,0,0,-67,12.2,255,915.000,412,0,
251300,PRELAUNCH,17,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.31,-96,97.0,-91.4,85.8,114.2,0.0,0,0,0,0,-69,13.0,255,915.000,414,1,
251801,PRELAUNCH,17,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-101,97.0,-91.4,85.8,114.3,0.0,0,0,0,0,-67,12.5,255,915.000,415,0,
252327,PRELAUNCH,16,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,8.31,-95,97.0,-91.3,85.8,114.3,0.0,0,0,0,0,-67,12.8,255,915.000,416,0,
252885,PRELAUNCH,17,1.0,40.1630747,-74.0806531,26.6,0.0,9.70,-0.40,-0.50,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,8.31,-94,97.0,-91.4,85.7,114.2,0.0,0,0,0,0,-63,12.8,255,915.000,417,0,
